#{"t_start": 1667215213.704613, "env_id": "CustomMyoChallengeBaodingP2-v1"}
r,l,t
489.597676,200,50116.678874
182.853296,200,50129.122942
181.165167,200,50130.454673
230.931129,200,50131.776779
575.595122,200,50145.526563
885.531175,200,50147.010988
189.282611,200,50148.462504
182.440472,200,50163.126596
348.450978,200,50200.340695
815.066696,200,50201.671394
182.41517,200,50248.773311
505.457539,200,50250.135011
1065.384987,200,50251.51187
379.046562,200,50263.890289
519.228029,200,50265.208798
442.231251,200,50266.534319
253.256126,197,50267.83598
660.445599,200,50280.740591
324.387303,200,50282.092538
443.485853,200,50283.423738
183.754361,200,50296.739077
683.487313,200,50298.065562
804.085072,200,50299.384466
522.630936,200,50350.362218
964.42984,200,50351.680314
768.087614,200,50353.008668
83.982734,93,50353.658091
541.45807,200,50366.958975
189.336488,200,50368.331609
82.191487,61,50401.465257
724.408804,200,50414.880387
777.168268,200,50416.19891
579.575237,200,50417.54739
181.730973,200,50430.428341
459.497374,200,50431.758646
501.74579,200,50433.089865
816.753685,200,50434.409089
1176.505648,200,50480.527586
425.346274,200,50481.864113
329.423892,200,50483.194351
639.649907,200,50495.401104
570.192111,200,50496.753592
494.345014,160,50497.826927
980.171882,200,50511.186803
1076.292688,200,50512.573079
858.581711,200,50513.894655
600.758335,200,50527.647777
458.954382,200,50529.095847
347.980139,200,50530.540832
213.458549,190,50581.322508
830.112663,200,50616.202351
235.697543,75,50616.698729
390.412257,200,50618.020217
202.242423,200,50629.454479
979.939034,200,50630.796605
1125.849895,200,50632.1522
859.862617,200,50645.825792
753.436755,200,50647.149178
1020.016762,200,50648.467964
620.612891,200,50661.820496
384.195035,157,50662.888509
458.196933,200,50664.213862
748.382482,200,50665.533969
900.057609,200,50715.602041
358.563648,200,50717.049218
564.364582,200,50718.529846
253.423518,200,50731.542341
207.567565,200,50732.897451
56.828034,45,50733.197122
593.495963,200,50734.528809
506.092034,200,50746.553493
591.204714,200,50747.906804
1095.181448,200,50782.919113
699.098857,200,50795.758652
94.418415,82,50796.310814
468.972922,200,50797.643279
657.278574,200,50798.986138
182.676392,200,50845.860067
849.08791,200,50847.232128
1031.554869,200,50848.573092
511.883169,200,50860.856117
970.429973,200,50862.188938
222.026209,200,50863.522731
435.472992,200,50876.693357
545.776346,200,50878.061588
1131.41948,200,50879.385055
674.345354,200,50892.689629
431.224146,200,50894.008767
181.188474,200,50895.345962
181.943441,200,50946.524059
182.807136,200,50947.855565
616.073748,200,50949.175774
183.970526,200,50961.948038
478.727832,200,50995.961218
540.386756,200,50997.274449
86.44637,56,50997.645583
504.9641,152,51010.107997
899.01489,200,51011.498136
217.415265,200,51012.846087
1019.932879,200,51026.441598
192.465496,200,51027.77281
592.676143,200,51029.095014
818.669195,200,51075.941287
788.524619,200,51077.298889
653.784753,200,51078.639953
1045.311976,200,51079.995453
1080.867949,200,51092.779727
375.844218,200,51094.114538
686.4665,200,51095.435243
575.38248,200,51108.736728
434.64321,200,51110.059795
764.540229,200,51111.408047
583.964206,200,51125.571652
197.685804,61,51126.011051
455.447713,200,51127.445736
212.325245,200,51165.078271
346.335923,200,51212.857316
231.088765,200,51214.200986
801.996688,200,51215.554017
789.562206,200,51227.928605
189.558609,200,51229.276775
375.694786,200,51230.619461
782.949555,200,51244.340442
351.627216,200,51245.66367
939.655191,200,51246.986864
389.365942,200,51260.627062
716.069599,200,51262.023704
783.621791,200,51263.557384
442.232065,200,51315.801233
1009.280999,200,51317.169573
985.190311,200,51318.518479
544.123793,200,51330.436063
76.267057,80,51330.973823
492.50905,200,51332.321516
1056.671006,200,51333.686644
210.908229,200,51346.235166
1106.286653,200,51347.618225
299.441307,200,51383.253877
1177.266383,200,51396.490894
679.62139,200,51398.170992
1081.296073,200,51399.81911
803.385793,200,51445.810538
355.049959,190,51447.102665
984.170495,200,51448.447141
1106.570564,200,51461.401155
736.814551,200,51463.041267
701.623526,200,51464.741399
322.992226,200,51466.385297
201.264182,191,51478.676275
1106.819253,200,51480.328139
461.504237,200,51481.971627
182.991707,200,51494.63946
234.972685,200,51496.106025
638.153016,200,51497.552118
589.741388,200,51547.561344
691.569828,200,51548.923052
764.598392,200,51550.27118
1165.303554,200,51594.126293
617.165861,200,51595.61812
462.466951,200,51597.277698
470.568558,200,51609.631843
1020.68235,200,51610.954087
181.821003,200,51612.566771
297.435717,200,51624.976498
1096.429471,200,51626.318701
180.593363,200,51627.643506
646.956175,200,51673.863655
685.55389,200,51675.24355
119.361349,130,51676.122325
885.52021,200,51677.480705
1101.247861,200,51689.259016
722.386728,200,51690.579379
808.782648,200,51691.902633
291.867664,200,51706.996454
425.651982,200,51708.435052
1026.176373,200,51709.889208
104.289915,114,51710.711557
185.100232,200,51725.433423
697.966748,200,51761.188089
188.56846,200,51762.56819
64.897168,72,51808.058853
414.992875,200,51809.409047
663.078919,200,51810.770062
478.337304,200,51823.645387
394.848989,200,51825.120943
1167.960073,200,51826.778102
1060.131059,200,51828.424999
370.350083,200,51840.6785
65.590913,70,51841.275226
298.520072,200,51842.950979
615.350094,200,51855.7945
379.271224,200,51857.179324
190.3003,160,51858.517321
425.069191,78,51859.162366
80.284574,90,51859.964216
492.17404,200,51911.078851
1116.621398,200,51912.42591
979.204983,200,51913.776622
489.806255,200,51926.454464
625.449842,200,51927.824537
646.52637,200,51929.181708
1035.772085,200,51941.957231
695.411955,200,51976.9014
214.412058,200,51978.436836
181.350138,200,51992.00192
626.606354,200,51993.323528
1107.261373,200,51994.89683
769.060293,200,52041.851508
555.250938,200,52043.186661
852.328128,200,52044.530372
291.203567,168,52045.692353
74.203528,80,52057.508757
298.036219,200,52059.207174
754.303807,200,52060.87546
587.186776,200,52073.757854
748.834073,200,52075.415137
718.269468,200,52077.153624
882.795073,200,52091.370912
453.650908,200,52092.821302
349.452882,165,52094.016944
884.913667,200,52095.485147
1181.918401,200,52145.420232
995.298738,200,52146.774952
319.405758,200,52180.716889
510.214442,200,52193.739456
674.236331,200,52195.076226
737.970146,200,52196.390308
552.374609,200,52210.010547
729.359309,200,52211.329689
519.974206,200,52212.670072
505.502534,200,52226.123886
698.534421,200,52227.451561
539.726272,200,52228.772382
524.3653,200,52273.205288
492.119427,200,52274.563337
378.681276,200,52275.884166
354.274073,200,52288.887671
701.411561,200,52290.31595
182.96443,200,52291.761656
57.593755,63,52292.226753
484.837164,200,52307.227447
311.177955,200,52308.672337
527.288597,200,52310.109898
549.819011,200,52324.333459
338.511096,200,52359.959931
566.876465,200,52361.301375
180.88637,200,52407.183343
180.668832,200,52408.510273
427.117604,200,52409.847547
410.642253,200,52411.180952
862.842032,200,52424.120314
536.932475,200,52425.441647
184.726896,200,52426.755807
234.868495,193,52440.211585
592.439926,200,52441.568522
602.91708,200,52442.900332
181.376321,200,52456.903955
804.25289,200,52458.354105
587.371706,200,52459.838937
643.920347,200,52510.444969
732.335606,200,52511.845453
556.323281,200,52513.193691
448.417781,200,52525.801467
717.366493,200,52527.155755
182.839409,200,52528.540117
421.215593,200,52575.207729
490.65992,167,52576.323585
865.191349,200,52577.67152
380.389282,200,52579.000997
560.077612,200,52592.367589
554.846233,200,52593.690629
366.636405,200,52595.012277
134.729055,117,52641.238026
182.107227,200,52642.561463
498.999485,200,52643.889669
278.007344,200,52656.886795
944.951461,200,52658.234838
131.132334,143,52659.192576
181.421887,200,52660.515538
804.449212,200,52673.801642
818.620822,200,52675.246296
266.138451,173,52676.533594
672.078757,200,52692.102793
782.122027,200,52693.549955
129.285947,117,52694.412808
660.165673,200,52742.537273
404.414404,200,52743.916665
839.26538,200,52777.707442
334.159414,200,52779.024864
1171.616644,200,52791.822973
628.291118,200,52793.166588
414.926204,200,52794.505779
365.666149,200,52807.702797
299.258472,135,52808.60654
424.18544,200,52809.939845
213.554086,200,52822.96088
105.028287,114,52823.722219
965.154544,200,52825.066918
985.73966,200,52826.402862
681.712627,200,52871.597147
489.91928,200,52872.919508
610.094958,200,52874.269732
452.901478,200,52888.330719
86.666186,95,52889.018231
834.600277,200,52890.466159
773.729652,200,52905.63064
1087.082526,200,52907.086009
337.418504,184,52908.420102
1060.191664,200,52944.630347
1050.814521,200,52957.82884
960.110321,200,52959.144243
732.505912,200,52960.502823
853.192917,200,53005.748887
842.452119,200,53007.072892
1020.954189,200,53008.398882
182.308053,200,53021.625439
482.122468,200,53022.981962
1136.41501,200,53024.306438
180.344053,200,53037.838029
97.21351,108,53038.562114
1051.600271,200,53039.879932
1177.623136,200,53041.24274
182.473868,200,53055.724491
271.737609,163,53056.905256
756.370311,200,53058.351891
783.844428,200,53108.657849
522.791342,200,53110.005279
742.570235,200,53111.337556
282.815014,200,53123.780298
394.38097,200,53159.001138
357.301551,200,53160.47815
180.976847,200,53173.417838
1056.790534,200,53174.795218
401.605238,190,53176.405198
1156.383292,200,53189.838561
187.966597,200,53191.294196
555.966656,200,53192.965075
690.538695,200,53237.787208
910.019214,200,53239.40916
309.594733,200,53241.101994
323.875355,200,53242.766499
769.616433,200,53255.708996
378.136495,200,53257.164774
914.460162,200,53258.652508
837.556163,200,53274.008897
761.50285,200,53275.439387
569.833451,200,53276.907207
437.264417,200,53291.804255
127.057166,138,53292.846835
569.615245,200,53294.184193
182.676242,200,53372.384441
182.101665,200,53374.031431
676.371672,200,53375.755764
552.62507,200,53388.595081
853.445017,200,53390.244836
311.256894,85,53390.948683
768.276526,200,53392.557622
426.161058,200,53406.122703
470.358272,200,53407.575138
394.038015,200,53408.903334
373.75894,200,53422.137776
85.346341,94,53422.82067
1102.223432,200,53424.280714
181.828448,200,53425.749026
600.014865,200,53474.222508
762.233454,200,53475.57388
548.220067,200,53476.91966
450.003779,200,53489.482912
380.221261,185,53490.716359
471.558105,200,53492.08168
390.057649,200,53505.600517
1092.41274,200,53506.924739
283.206492,200,53542.768192
988.992097,200,53555.543347
951.199379,200,53557.178124
701.288476,200,53558.511563
75.201073,60,53558.920164
455.069684,200,53603.403625
387.111387,200,53605.033884
557.723262,200,53606.385732
647.227411,191,53619.096966
990.532646,200,53620.82473
280.26216,200,53622.288887
1004.320548,200,53635.319089
718.404844,200,53636.829634
772.168061,200,53638.283178
661.393297,200,53639.761913
1086.557442,200,53654.45442
444.831467,200,53655.911419
629.535344,200,53657.380422
519.127312,200,53703.691291
104.653553,114,53704.454465
1040.628441,200,53705.787543
894.736071,200,53718.01676
407.390972,200,53753.661208
293.605395,200,53755.174527
718.291593,200,53767.999834
184.135505,200,53769.692885
264.449278,122,53770.693938
858.744664,200,53772.037626
1061.882892,200,53785.146925
367.458883,200,53786.71087
468.993835,200,53788.069429
1107.260244,200,53834.961113
873.874044,200,53836.439501
111.339283,118,53837.30484
646.682328,200,53838.740083
611.201001,200,53854.241756
1070.918304,200,53855.694429
180.869028,200,53857.136032
343.231823,200,53871.566551
448.668548,200,53872.906492
884.774931,200,53874.251099
384.74512,200,53887.40054
613.482749,200,53888.726895
1029.37618,200,53924.630061
185.705398,200,53970.661981
806.336241,200,53972.000984
317.966337,200,53973.324918
181.465279,200,53986.404685
799.466042,200,53987.731461
340.370738,200,53989.064564
359.410085,200,54002.367007
641.43512,200,54003.685715
118.153836,129,54004.550127
858.163854,200,54005.876328
1036.071137,200,54020.794753
697.845849,200,54022.233446
776.095453,200,54023.67957
813.785703,200,54071.665908
186.861929,200,54073.006589
55.189042,63,54073.424454
687.995328,200,54074.774784
576.682579,200,54087.54994
374.187352,200,54088.875366
438.196872,177,54090.047361
1176.232193,200,54103.165159
655.956092,200,54138.988411
1036.361544,200,54140.308409
693.075611,200,54153.227177
567.244877,200,54154.55865
492.228452,200,54155.942082
280.78197,200,54201.622391
186.464734,167,54202.722635
474.876318,200,54204.063086
498.157735,200,54218.186383
759.018714,200,54219.635349
56.94235,62,54220.082908
182.537407,200,54221.535234
541.264877,200,54236.066418
98.422374,108,54236.841747
477.185809,200,54238.29298
504.107776,200,54239.728362
172.99122,117,54252.82889
1130.48132,200,54254.182424
179.250608,200,54255.504865
156.742119,92,54256.1259
1001.013661,200,54303.07187
180.847089,200,54304.417366
415.746838,200,54339.346679
650.861249,200,54352.556983
787.230868,200,54353.877202
704.435652,200,54355.195171
218.720384,200,54368.718654
1165.511164,200,54370.056593
925.739947,200,54371.387051
194.044964,200,54384.88541
844.478642,200,54386.236996
1045.489708,200,54387.646568
182.116178,200,54435.451503
561.825042,200,54436.901821
1176.464668,200,54438.381868
269.309668,191,54439.766391
762.966983,200,54454.143313
1004.26664,200,54455.589278
741.003101,200,54457.053559
708.119765,200,54469.821794
653.188684,200,54471.145642
783.4785,200,54472.454603
180.694294,200,54485.508863
703.442379,200,54521.360482
1182.213684,200,54522.708886
884.487316,200,54568.69097
490.964637,200,54570.079095
787.650276,200,54571.722551
500.426259,200,54584.66064
454.12104,200,54586.280169
643.065247,200,54587.946454
1105.72832,200,54599.982742
180.858007,200,54601.416198
909.74295,200,54602.878467
719.425997,200,54617.740668
662.723173,200,54619.175056
56.950136,64,54619.630089
313.44042,200,54621.073612
182.287907,200,54668.200044
540.658468,200,54669.547421
175.82652,182,54670.774232
827.709513,200,54682.934633
915.949763,200,54684.413615
179.963556,200,54686.072951
192.787629,200,54733.616166
587.725538,200,54734.948068
225.307771,122,54735.763218
620.212075,200,54737.317855
975.329349,200,54750.406625
555.964065,200,54751.77626
1090.709245,200,54753.126251
487.295642,138,54798.773544
368.274786,200,54800.319874
183.56708,200,54801.999131
829.534932,200,54817.475409
278.709928,200,54818.944241
1091.05205,200,54820.381467
1166.251513,200,54821.820238
480.10076,200,54837.339752
658.866621,200,54838.962571
713.429438,200,54840.281483
1151.30515,200,54853.714108
714.253786,200,54855.320774
193.21496,200,54856.668617
802.07097,200,54903.444036
184.505364,200,54939.445577
209.370658,200,54940.768665
360.554902,200,54953.242412
918.828003,200,54954.949016
349.895039,200,54956.48656
345.263523,200,54969.366448
915.241157,200,54971.031637
504.968074,200,54972.468868
435.581302,200,54984.813505
344.592837,200,54986.164474
229.357633,200,54987.515763
693.765484,200,55037.444763
281.391338,200,55038.888012
537.375732,200,55040.365149
516.18334,200,55054.910144
659.446013,200,55056.237199
226.113071,96,55056.882313
444.619154,200,55058.223541
713.492431,200,55071.574667
251.380832,178,55072.75103
128.02107,139,55073.673419
180.034093,200,55074.992397
78.907537,69,55120.928569
990.202547,200,55122.251253
200.898565,200,55123.620815
645.258034,200,55170.176286
959.872412,200,55171.50763
134.688091,79,55172.024721
179.984145,200,55173.344159
472.322367,200,55186.991212
72.470143,80,55187.598441
1100.914167,200,55189.036006
1176.037705,200,55190.478216
475.572078,200,55205.94458
1075.46938,200,55207.398782
182.517365,200,55208.834953
860.088845,200,55222.909586
421.552731,200,55224.246677
516.07095,200,55225.579097
768.693128,200,55271.863423
109.189994,121,55272.671142
733.199196,200,55274.031125
970.70132,200,55275.358044
402.337954,200,55288.412621
423.632125,200,55324.347738
226.256401,200,55325.659125
705.021567,155,55338.272046
580.700339,200,55339.603949
104.473416,63,55340.038183
1066.197469,200,55341.40943
909.157907,200,55353.995269
667.103247,200,55355.333204
563.137947,200,55356.672258
293.440714,200,55402.717906
287.174456,134,55403.68692
647.337583,200,55405.127573
964.762392,200,55419.759355
472.105913,106,55420.523299
193.687585,200,55421.994082
627.816948,200,55423.421912
182.361582,200,55437.799993
653.613565,200,55439.143661
804.21338,200,55440.480079
244.67639,89,55441.072786
445.418856,200,55454.634752
493.643173,200,55455.957243
464.651041,200,55457.295548
1010.444352,200,55536.691988
230.33524,128,55537.541893
667.857578,200,55538.867904
628.006167,200,55552.051365
1005.250373,200,55553.386853
357.833728,97,55554.032492
1056.051425,200,55555.358719
377.644388,200,55569.868267
1070.061833,200,55571.3183
910.360043,200,55572.759871
1147.320256,200,55588.233566
180.351822,200,55589.675345
558.242792,200,55591.128374
864.495319,200,55636.791618
478.476673,200,55638.122213
96.695944,66,55638.577809
808.452329,200,55639.899928
604.543978,200,55652.502346
419.478111,200,55653.825706
53.661389,60,55654.246137
626.609268,200,55655.576568
1086.985658,200,55668.827616
545.489914,200,55670.151422
1157.042093,200,55706.042606
120.667854,131,55717.59369
660.597582,200,55718.937576
302.286037,200,55720.279094
923.820517,200,55767.445035
330.091133,126,55768.27468
487.81834,200,55769.594656
708.870707,200,55770.942901
787.034099,200,55785.768163
88.577695,97,55786.464527
789.056708,200,55787.90182
187.119428,200,55789.366126
188.318292,200,55804.689524
499.548787,200,55806.118885
179.907337,200,55807.57073
206.335722,190,55820.262748
381.718236,200,55821.590039
914.598907,200,55822.914227
353.650709,200,55867.059534
477.621918,200,55868.391145
250.575361,156,55869.448491
778.347106,200,55882.811279
497.650185,200,55918.7488
1060.515046,200,55920.063096
852.851728,200,55933.760172
618.999028,200,55935.124279
95.992914,85,55935.693279
206.752556,181,55936.935036
475.935532,200,55948.867594
860.047071,200,55950.249311
182.95868,200,55951.599885
295.578588,200,56000.96876
181.19052,200,56002.412218
460.545584,200,56003.862845
753.723165,200,56016.870341
711.046145,200,56018.196192
612.801656,200,56019.514611
546.310227,200,56032.450292
1035.591808,200,56033.780676
904.202422,200,56035.128177
450.425337,200,56036.464028
839.040242,200,56050.014741
914.191168,200,56051.338033
852.265126,200,56086.234594
612.806258,200,56131.85391
532.832109,200,56133.172014
194.03204,200,56134.516164
307.615157,200,56147.35627
722.82269,200,56148.680614
791.795572,200,56150.005926
895.619397,200,56164.889266
794.935041,200,56166.333696
597.89986,200,56167.771897
566.014714,200,56182.649718
985.984907,200,56184.117021
603.864308,200,56185.562737
1071.570737,200,56230.951249
493.559112,200,56232.309176
629.289089,200,56233.633513
638.577447,200,56246.18414
813.138462,200,56247.512894
849.331985,200,56248.835797
386.929399,200,56262.07663
182.536898,200,56297.692703
180.523014,200,56299.042093
434.596866,200,56300.413166
545.60513,200,56313.079433
976.163631,200,56314.420441
391.287375,158,56315.49211
348.009224,200,56363.265636
919.722192,200,56364.703765
861.184197,200,56366.163085
546.986721,200,56381.678863
458.740749,200,56383.116571
188.460933,200,56384.568538
632.478118,200,56397.51963
617.657654,200,56398.990911
227.108613,200,56400.635125
274.565393,200,56413.033133
915.886742,200,56414.353664
305.843421,200,56415.841175
675.590859,200,56460.137649
185.808192,200,56461.458183
545.397868,200,56463.030947
443.435808,124,56464.055088
439.14445,200,56510.811449
618.764794,200,56512.195798
553.266153,200,56513.752253
660.173863,200,56527.289673
718.336627,200,56528.631402
542.359933,200,56529.969449
444.384251,200,56542.862455
660.536974,200,56544.206528
837.400939,200,56545.582464
185.2764,200,56597.753907
1009.930211,200,56599.405418
754.234781,200,56600.765576
683.575611,200,56613.4577
97.893374,62,56613.971058
1141.601835,200,56615.560495
1035.856695,200,56616.869777
769.884423,200,56629.817736
689.510935,200,56631.522088
980.356691,200,56632.858704
231.08881,112,56633.6063
965.359569,200,56647.070339
950.372901,200,56680.980241
194.639942,200,56682.319639
310.677106,200,56730.471537
414.038998,200,56732.043258
183.576156,200,56733.355967
615.547706,200,56746.352508
1061.166527,200,56747.823186
670.141284,200,56749.290532
715.998881,200,56763.653363
1166.762361,200,56765.090276
713.117,200,56766.565529
733.898753,200,56781.7872
1181.263316,200,56783.134631
694.637734,200,56784.49285
1005.315189,200,56831.140517
71.711749,45,56831.436134
307.765811,200,56832.757701
406.320997,200,56834.1049
568.914226,200,56847.487371
344.387616,200,56848.809138
213.813026,200,56850.14102
879.178736,200,56896.679456
1014.808965,200,56898.021033
227.036035,153,56899.07166
68.567709,77,56899.585396
417.927915,200,56911.903091
162.755432,135,56912.825281
934.985269,200,56914.19369
854.808158,200,56915.521719
477.057332,200,56965.845515
655.926492,200,56967.289084
574.843294,200,56968.738732
757.369312,200,56983.021056
580.575947,200,56984.338526
321.704251,199,56985.657188
619.214818,200,56998.980644
602.07317,200,57000.333091
482.467277,200,57001.655285
771.806473,200,57015.12995
399.740179,200,57016.468975
465.428001,200,57017.803318
276.827964,200,57063.903725
253.572159,200,57065.223066
293.311405,200,57101.067131
352.506945,114,57101.808373
108.581703,68,57102.250829
793.351317,200,57114.827691
794.383019,200,57116.177117
272.654805,200,57117.545887
1071.619582,200,57129.750715
180.88021,200,57131.100705
626.882739,200,57132.449592
641.992283,200,57144.291248
181.409738,200,57145.618526
551.863531,200,57146.943528
477.403243,200,57198.684573
545.04595,200,57200.013104
403.173319,200,57201.344169
712.724316,200,57214.581455
752.376241,200,57215.927133
450.452418,200,57217.257077
287.143771,200,57230.885816
229.88009,200,57232.2134
181.582733,200,57233.555111
193.823574,200,57247.209209
343.890113,200,57281.197871
303.156945,82,57281.740455
1096.233669,200,57283.078888
587.729054,200,57332.032078
701.460177,200,57333.480428
541.245776,200,57334.933311
772.578723,200,57349.646915
476.351995,200,57351.120472
603.804818,200,57352.558352
510.43945,200,57365.227358
180.584008,200,57366.579487
724.01978,200,57368.26113
650.108473,200,57381.076855
89.603898,96,57381.73013
899.692489,200,57383.08474
540.186466,200,57384.440133
412.984958,200,57429.986036
181.920629,200,57431.494889
600.742688,200,57433.151611
515.446439,200,57446.008288
244.967576,200,57447.510112
220.048046,200,57483.252932
182.208874,200,57495.676898
194.694382,200,57497.024583
598.400808,200,57498.395427
179.160462,200,57510.981815
545.818807,200,57512.361557
187.520591,200,57513.685093
924.458818,200,57515.01243
1015.639984,200,57566.63624
551.190777,200,57568.284727
809.364864,200,57569.789568
1171.738403,200,57582.573061
314.964461,200,57584.308953
464.528165,200,57585.86003
809.155559,200,57598.977205
546.395945,200,57600.594072
65.57499,70,57601.076791
1146.802359,200,57602.463062
165.743292,91,57614.302541
181.938681,200,57615.65275
839.403887,200,57617.010348
1076.124052,200,57664.315048
780.216818,200,57700.500978
329.527392,200,57701.943171
1082.345076,200,57716.723452
1041.027232,200,57718.164001
844.695333,200,57719.633085
1091.486127,200,57721.072618
621.82041,200,57735.462187
687.515745,200,57736.826762
626.722202,200,57738.203283
915.017567,200,57750.947033
600.759549,200,57752.291965
904.954669,200,57753.643679
1161.532184,200,57799.856976
1075.553794,200,57801.175278
36.35614,41,57801.456224
678.239818,200,57802.78553
179.259924,200,57815.785174
461.567197,200,57817.141617
224.845186,200,57818.479743
594.549521,200,57831.205615
105.208962,59,57831.612806
653.989939,200,57832.966261
560.891207,200,57866.760372
1111.938003,200,57879.112724
954.299825,200,57880.773702
729.5338,200,57882.329466
616.524185,200,57931.689935
763.539743,200,57933.135472
592.241823,200,57934.607424
181.070784,200,57949.409874
1040.689345,200,57950.731941
894.039608,200,57952.07989
723.250481,200,57965.571494
807.094122,200,57966.91375
642.016824,200,57968.257985
335.319151,200,57981.31736
530.875933,200,57982.685623
183.238622,200,57984.042627
1096.852194,200,58029.266365
181.520703,200,58030.593431
1005.374838,200,58031.936058
744.299503,200,58045.577285
864.368157,200,58080.217706
1050.652043,200,58081.5799
667.529279,200,58082.920816
591.83634,200,58095.493243
783.470136,200,58096.822686
664.104258,200,58098.158905
485.583305,200,58110.976012
574.753227,200,58112.457213
964.971199,200,58113.906523
889.640082,200,58163.779243
203.919964,200,58165.097344
1187.462204,200,58166.420135
243.356174,125,58178.58594
695.996326,200,58179.943221
534.805753,200,58181.282587
850.410612,200,58194.958438
580.702129,200,58196.303991
565.687964,200,58197.656704
803.413228,200,58199.019813
600.572576,200,58211.548313
367.155022,193,58212.842872
537.403515,200,58247.764627
585.582544,184,58296.251056
950.452932,200,58297.7113
817.432756,200,58299.156019
621.044126,200,58312.833231
198.134646,200,58314.27649
55.461016,61,58314.738512
864.862584,200,58316.197105
819.852697,200,58330.793212
1177.33322,200,58332.145511
659.352269,200,58333.526454
1015.936809,200,58345.954007
1000.864027,200,58347.297922
784.951524,200,58348.639158
488.336239,200,58396.047754
824.778659,200,58397.365792
300.546595,200,58398.697307
1095.370145,200,58411.707933
505.205667,200,58413.053277
169.500333,182,58414.266813
328.614074,200,58426.748458
272.228756,200,58428.096716
267.858726,200,58461.945286
515.852516,200,58474.841342
854.376874,200,58476.16205
240.980537,200,58477.500753
515.264921,200,58478.824612
1029.721513,200,58529.898579
70.269908,79,58530.464691
1046.175583,200,58531.911932
1171.153977,200,58545.416867
425.096979,200,58546.748272
623.1139,200,58548.093371
327.885516,200,58561.842501
840.349432,200,58563.196438
656.417711,200,58564.552706
429.74561,200,58565.909882
436.986276,200,58578.30846
783.182758,200,58579.696367
59.455942,65,58580.135286
531.58453,200,58626.289777
246.344237,200,58627.628108
494.907809,200,58629.019944
487.33843,200,58675.205982
960.324349,200,58676.550494
126.206804,137,58677.505363
1070.281977,200,58678.846212
817.077618,200,58691.386745
321.080007,200,58692.7255
615.464777,200,58694.052097
504.253581,200,58708.029607
975.161007,200,58709.477875
521.396392,200,58710.918489
673.877447,200,58761.534294
875.065592,200,58762.860284
378.947938,158,58763.929379
739.610489,200,58777.354609
458.743689,150,58778.353976
592.102672,200,58779.673497
297.306537,147,58780.830806
999.94083,200,58793.974701
1015.231722,200,58795.342806
1120.51473,200,58796.685067
635.134141,200,58809.611966
753.6106,200,58810.967233
924.970349,200,58845.892797
256.258294,200,58892.490398
965.147887,200,58893.932246
659.063455,200,58895.377542
60.882613,66,58895.85659
47.178508,53,58896.246809
705.987229,200,58911.264676
826.237259,200,58912.708856
329.745745,200,58914.12745
592.789686,200,58926.570442
763.46018,200,58927.926027
460.29171,200,58929.293366
405.783219,148,58941.330101
372.206885,146,58942.312922
823.932976,200,58943.654339
443.846824,200,58944.998866
1014.727876,200,58992.725369
86.383648,55,58993.163945
511.017112,200,58994.814505
1010.976259,200,58996.501565
264.994665,200,59008.194348
424.58193,200,59009.79908
609.016161,200,59011.51121
501.975467,200,59056.874444
183.095488,200,59058.202441
371.362635,200,59059.539051
542.790847,200,59072.571296
354.033929,168,59073.68549
536.772407,200,59075.011887
126.342364,138,59075.910265
1046.768806,200,59127.950998
539.204188,200,59129.378704
1161.161448,200,59130.701176
785.019315,200,59143.687446
368.688947,200,59145.331531
904.918673,200,59146.677315
970.530374,200,59159.548025
421.962043,200,59160.899531
949.392426,200,59162.257405
435.486315,132,59174.245646
940.145101,200,59175.623417
443.863484,200,59176.971599
636.062519,200,59224.670177
428.561898,200,59226.211048
1041.350417,200,59261.064116
734.221784,200,59272.516976
784.538794,200,59273.89627
636.176981,200,59275.234911
180.644825,200,59276.585807
1121.194893,200,59289.104017
193.899417,200,59290.425368
758.78397,200,59291.778264
640.159632,200,59307.223754
178.151716,200,59308.671841
1005.67025,200,59310.154715
749.189257,200,59360.928749
269.487779,200,59362.270707
533.403621,200,59363.595013
374.849244,200,59376.90985
913.771618,200,59378.275006
635.013457,200,59379.617963
838.89846,200,59392.366377
184.715814,200,59393.703268
510.002936,200,59395.065079
489.979893,200,59407.651538
490.502757,200,59443.179069
173.127792,130,59444.238308
617.572916,200,59445.953738
803.116577,200,59496.778267
782.070318,200,59498.102926
799.118802,200,59499.426984
534.461962,200,59512.444562
99.699393,109,59513.229427
743.904475,200,59514.572727
531.221315,200,59526.809665
194.129936,200,59528.155227
353.772051,200,59529.502273
680.141937,200,59530.845045
1029.691157,200,59542.988082
379.645406,200,59544.364701
592.544082,200,59545.716748
213.358639,167,59592.808638
975.440074,200,59594.14466
627.87058,200,59595.472567
671.392454,200,59608.981725
492.393062,200,59610.322484
934.940445,200,59644.004292
185.314691,200,59656.329034
996.152825,200,59657.987537
349.968657,169,59659.393261
883.361145,200,59672.697462
182.094153,200,59674.224003
433.419397,200,59675.674077
527.45029,200,59727.140903
1105.776668,200,59728.494179
1176.354507,200,59729.814746
602.88465,200,59731.136793
964.872239,200,59744.432181
424.241698,200,59745.77709
638.660475,149,59746.82031
798.649916,200,59759.102812
840.150966,200,59760.463909
585.305133,200,59761.882084
620.891146,200,59774.502554
284.574869,200,59775.829836
305.388974,200,59777.166997
311.962757,91,59777.778534
602.604156,200,59824.781474
375.067227,200,59862.314971
